"GroupID","Day","Date","Forecast","Observed","AGWRC","Residuals"
53,11,2014-03-17,245.830397257068,264,0.964226464600671,-18.1696027429319
53,12,2014-03-18,237.036174838561,255,0.964226464600671,-17.9638251614386
53,13,2014-03-19,228.556552847053,242,0.964226464600671,-13.4434471529474
53,14,2014-03-20,220.38027691303,239,0.964226464600671,-18.6197230869699
53,15,2014-03-21,212.496495275568,240,0.964226464600671,-27.503504724432
55,1,2014-10-29,117.723995732867,116,0.981033297773893,1.72399573286717
55,2,2014-10-30,115.491159760934,113,0.981033297773893,2.49115976093438
55,3,2014-10-31,113.300673324001,112,0.981033297773893,1.300673324001
55,4,2014-11-01,111.151733191047,122,0.981033297773893,-10.8482668089527
55,5,2014-11-02,109.043551365697,122,0.981033297773893,-12.956448634303
55,6,2014-11-03,106.975354797267,114,0.981033297773893,-7.02464520273341
55,7,2014-11-04,104.946385097295,109,0.981033297773893,-4.05361490270532
55,8,2014-11-05,102.955898261448,107,0.981033297773893,-4.04410173855206
55,9,2014-11-06,101.003164396702,107,0.981033297773893,-5.99683560329831
55,10,2014-11-07,99.0874674536949,109,0.981033297773893,-9.91253254630507
55,11,2014-11-08,97.2081049641616,109,0.981033297773893,-11.7918950358384
55,12,2014-11-09,95.3643877833422,107,0.981033297773893,-11.6356122166578
55,13,2014-11-10,93.5556398372806,105,0.981033297773893,-11.4443601627194
55,14,2014-11-11,91.781197874914,102,0.981033297773893,-10.218802125086
55,15,2014-11-12,90.0404112248651,101,0.981033297773893,-10.9595887751349
59,1,2016-04-06,235.813341669709,235,0.970425274360944,0.813341669709416
59,2,2016-04-07,228.839226787799,245,0.970425274360944,-16.1607732122012
59,3,2016-04-08,222.071369440096,245,0.970425274360944,-22.9286305599041
59,4,2016-04-09,215.503669616616,244,0.970425274360944,-28.4963303833843
59,5,2016-04-10,209.130207713495,236,0.970425274360944,-26.8697922865055
59,6,2016-04-11,202.945239197529,227,0.970425274360944,-24.0547608024709
59,7,2016-04-12,196.94318942851,223,0.970425274360944,-26.0568105714904
59,8,2016-04-13,191.118648634681,220,0.970425274360944,-28.8813513653192
59,9,2016-04-14,185.466367036803,216,0.970425274360944,-30.533632963197
59,10,2016-04-15,179.981250116417,212,0.970425274360944,-32.0187498835829
59,11,2016-04-16,174.65835402405,208,0.970425274360944,-33.3416459759503
59,12,2016-04-17,169.492881123219,203,0.970425274360944,-33.5071188767806
